,relationshipQuality_isGood,comp0,comp1
202,1,-0.6105010078818474,-0.3794764593798425
203,1,-1.021375245277312,-0.400689703096427
204,1,0.9552375739745681,-0.25787030895603114
205,1,-0.28150762181927985,-0.2381341964221877
206,0,2.5582876410797724,-0.06413042828421277
207,1,-1.5294344639386173,-0.9215103507932652
208,1,-0.9178135995533768,-0.4634847675167966
209,1,-1.0691652987723104,-0.6082949805535799
210,1,-0.8955099770111723,1.0524066161406909
211,1,1.524447933334019,2.4645577479999745
212,1,1.0548655030314025,-0.044417629868818004
213,1,-1.1268995837046496,1.061276049157796
215,1,-1.0406843927938207,1.915526008819198
216,1,-0.6844279289337349,1.03850919915894
217,1,-1.1814163924819676,0.26052385686744617
218,1,-1.0079098588950377,-1.3861891257617822
219,1,1.8714709969506629,-0.19535395601666983
220,1,-1.564944419239195,0.6301738361327569
221,1,-1.437811148641071,-0.22968949570888797
222,1,1.8937060511453405,0.41662217251751066
223,1,0.9030427846506096,0.8127390688358037
224,1,-0.7904325026429101,-0.2254265786291469
225,1,-1.3029473211701754,-0.2181934834671994
226,1,-1.1451227885363053,0.044744008697819415
227,1,-0.8776308654931444,3.122192078948899
228,1,-1.8967706751600233,-0.34023684650512676
229,1,-0.3311048790992192,-0.11466484996704875
230,1,-0.947132631023538,-0.6527752111934976
231,1,-1.0891749178651162,0.645502496931913
232,1,-1.391236848132623,-0.6441053359956767
233,1,0.4234751217962468,0.5863232432835956
235,1,-0.46998230170202376,0.7203820114304968
236,1,1.2229878211287624,0.7937225438731914
237,0,-0.8710953508397545,-0.4337988667688039
238,1,0.5226789262927327,0.44358113863139514
239,1,0.4567759330558011,-0.26007802647446254
240,1,3.054492094356598,-1.2188946507151412
241,1,-0.21388930033341877,-0.2748699342198267
242,1,0.7788900054438084,0.07748337582241938
243,1,-0.979774525931062,0.25935967434397333
244,1,0.40038757215192056,-0.7062598255957071
246,1,0.5995504387897869,-0.3933226430311187
247,1,-1.0401009660614966,-0.2205135888828898
248,1,0.9813842165941402,0.8506400099322285
249,1,-1.8578765730828226,1.078318604549747
250,1,-0.526140584549524,0.2527458190537929
251,1,-0.3190788985654142,-0.17507028986752998
252,1,-2.140647339142835,0.6555416486909591
254,1,-0.42726979893870176,1.0673410008325173
255,1,0.5112368249421824,0.058242978666505206
256,1,0.9694652908046199,0.34402896027477714
257,1,-0.2167818338944001,-3.548374521854694
258,1,-0.8195415662754768,-1.6758347902697464
259,1,-1.4498147870816676,2.3245291823584395
260,1,-1.2954350132109416,-0.3492039167066384
261,1,2.0627294893942048,0.7820631124943196
262,1,-0.5606368453275413,1.0486414710578718
263,1,-0.4590764235473121,0.47827869538304707
264,1,0.4320860812031694,-0.531204445261339
265,1,-0.02357675593994722,0.19270346749627126
266,1,0.8988547561653257,1.1630469384903568
267,1,-0.47440391833829204,0.38335139028732435
268,1,0.8003298700913033,0.44291438008567163
269,1,-1.9263862752517384,1.4735476149568822
270,1,-1.7824799771770017,0.7573736994598671
271,1,-1.1300613396242816,0.5236147241400686
272,1,-1.7758336694620425,0.10177150609224976
273,1,-1.4029439675314228,-0.09991282923136025
274,0,0.7669745710967871,-1.5484048944719047
275,1,-0.562698759784373,-0.6438736853128825
276,1,-0.3820288016856146,0.2449180815113684
278,1,-0.8199876149439512,-0.10534236511530509
279,1,2.2187417920365653,0.00811801593342777
280,1,-0.17635241126620715,-0.9196205551620604
281,1,-0.9318451059050368,-0.5645380223244704
282,1,-0.40467111284565793,-0.7309485115578683
283,1,-0.3494149051818193,1.6577252164582166
284,1,-1.397188446854777,2.1419092650454936
285,1,-0.8671228093105737,0.6411675593330024
286,1,-1.099414017005697,-0.35620940110333366
287,1,-0.006623116266249403,-0.937655986549574
288,1,1.0653888442152888,-0.5461867341690178
289,1,-0.8726406205815063,0.5174158379207483
290,1,2.103779195677438,0.3067697546656011
291,1,0.7640653663528896,0.43008422443089944
292,1,-1.7993361967492278,-1.9611740395253312
293,1,-1.1337828074468428,2.252778599147396
294,1,1.947551908852222,-0.7524968153010313
295,1,-1.6778917445372528,-0.9649217158423384
296,1,1.8150053465512326,-0.8460257250633849
297,1,-1.5811101878801441,0.26832674454548505
298,1,-0.4615355691982841,-0.1575569791304022
299,1,-1.952615775085765,-0.07187446987537335
300,1,-0.6709987540306006,0.5162516553972756
301,1,1.5613537495233643,1.404651878969049
302,1,0.012291780334459025,1.393731700970995
303,1,-0.8261330187946995,0.2535879567091894
304,1,1.0351984395767329,-0.24329321571612672
305,1,0.7641333951044174,-0.5963936012103661
306,1,1.1929550992019387,0.7838209826772493
307,1,-1.225826814192876,0.26139084438722826
308,1,-0.956245985665324,1.595578064829946
309,1,-0.5525911299093018,-0.6647218983335937
310,1,0.8075503990174766,-0.2948106471748149
311,1,0.05456733242530655,-3.3356097337273085
312,1,0.17587304919508898,-0.6993154227048092
313,1,3.1570677931512945,-1.0344668832557122
314,1,-1.512398167643054,-1.6181575287606653
315,1,0.5851605398138204,2.2380053022488657
316,1,-1.461559969429337,1.2333116006908627
317,1,0.01766499371256199,0.2371151938333295
318,1,1.2708359122841637,0.5286348499121988
319,1,-0.9855515008066777,1.2735879472482945
320,1,1.2131534937161685,-0.9466285929695542
321,1,-1.1127401328341027,0.04813772311929909
322,1,-1.8411519402261587,-1.7501426408685208
323,1,1.3684996059696746,1.0433139262898978
325,1,0.51551713067149,0.223043835697532
326,1,0.4042404284625277,-0.2841259397937738
327,1,1.1320568057429925,0.6513737694019368
328,1,-0.5586078556105096,-0.6069056235455859
329,1,-1.107608504216955,-0.3904831955398465
330,1,0.10193214857398483,1.1221906249179545
331,0,1.0576277446472073,-0.816121035657061
332,0,0.9109196194777149,-0.020489505197247362
333,1,2.0501753167130357,-1.0541135612318808
334,1,0.6439608605006955,-0.3941896305509008
335,1,0.06793583748996658,-0.14028892720052133
336,1,0.017259292022919943,1.6992590997063661
337,1,-0.5489048404845827,-0.4918321970135832
338,1,-1.1221262240606837,-1.8290279957222644
339,1,0.2020559859671698,1.1984557989259836
340,0,-1.7803386549849867,-0.815103098617046
341,1,1.1551809404354119,-0.4013607492232587
342,0,2.9525651064807352,-0.9058804619426241
343,0,1.61025202606933,-0.6514911007249528
345,1,-1.354004885792397,0.6648013968516404
346,1,-0.8510995553002639,1.0515396286209089
347,1,-0.622908776269498,0.7580998392321299
348,1,-1.035953474445355,-0.6510412361539334
349,1,1.7360180865188277,-1.9623470337115383
350,1,1.0469786966232986,0.8112874687533548
352,1,1.4827475066221343,-0.4002246196457542
353,1,-1.2143852198392757,-0.5890445835973108
354,1,0.8875095713933319,1.4293799781737202
355,1,-0.7920264520210185,1.0575109040749768
356,1,-0.8706912341163202,-0.5172673369061448
357,1,0.7884029727659515,-0.039215704750125396
358,1,2.326866791821106,0.9481066105628874
359,1,1.5130705287225397,1.924139982980865
360,1,-1.1152060302144142,0.6428319501341282
361,1,0.3343270569762104,2.2651837831525996
362,1,-0.5707078673936179,-2.365019631945413
363,1,0.8445831318751931,0.9036578932905196
364,1,3.0789202498911723,-0.4612393294760297
365,1,0.14651781997745067,-0.20166354442214776
366,1,-0.8711133699250396,-0.614933685708146
367,1,0.7344795837329,0.07835036334220147
368,1,-0.9174197351228932,-1.142843608670844
369,1,0.16258651352321765,3.084983636117438
370,1,0.06662537825888522,-0.38291879279373353
371,1,-0.4827078569292489,3.2880357860472555
372,1,-1.491422001052919,0.7403227243854852
373,1,0.8557407825164514,-0.652889998441705
374,1,-1.5762544622177572,2.275545449146252
375,1,-0.634100640278926,0.6463951011169323
376,0,0.800650537018998,-0.10307845508894348
377,0,-0.980140414880465,-0.1251320906356505
378,1,1.112632179901964,-0.36779106562186176
379,1,0.7686689712713022,-0.41375242648215094
381,1,-0.2508947166287873,0.505278012643799
382,1,1.454329331106851,1.4410181208088706
383,1,-0.28274270022707015,2.1115562821706892
384,1,1.6330578757296261,-0.7848709641829524
385,1,-1.0092336008611802,1.3183902227562885
386,0,-0.16513977805101568,-1.5017103003214383
387,0,-0.7340545152952151,0.46959524798921815
388,1,2.016148362310361,-0.38276170096541334
390,1,0.49343695960100453,-1.0327259196184806
391,1,0.47675622207521123,1.4287827358955265
392,1,-0.665895180898968,0.6892132853344498
393,1,-0.08031362453686318,0.8260385880126327
394,1,-0.7526692238433147,0.6558343266501288
395,1,-1.7042350659464602,1.0725468869149632
396,1,-0.1857125141530031,-0.7055626430392983
397,1,0.5964493615203,-0.24029674256319566
398,1,2.5846773546415647,-0.877768050603646
399,0,-1.7465437765802592,-2.669342679977441
400,1,1.758742100028359,-0.4559214565991528
401,1,-0.6916299073909546,-0.8034175977621034
402,0,3.283555104367224,-2.6843902310558563
403,1,-0.21854951419981516,0.09972785633306322
404,1,-1.138737633859965,0.6422256849896378
405,1,1.6611192248406381,-0.6723373213117512
406,0,1.2029078370443236,0.557725801598683
407,1,0.526817517023006,-3.701769265638919
408,1,-1.1292280045821403,-0.08517647767579553
409,1,-0.6221899223142251,0.1845304502347235
410,1,-0.18187960540459466,0.8526380865689561
411,1,0.6801293324345312,-0.5395589522891603
412,1,0.4439144349651233,-0.13278877074464154
413,1,-0.21533589509352052,-0.7105939717464785
414,1,0.25692860396588046,0.8223587486912379
415,1,0.9062467842930026,0.03360492070553357
416,1,-0.7976859353267416,-0.24536485530340418
417,1,-1.216393127291346,-0.6754994706036044
418,1,-0.5107101039829252,-0.3716479550365662
419,1,0.9920886188415607,1.0740254030990897
420,1,1.3995908279909446,0.8638540241181808
421,1,0.5084987034986271,0.9440793000602377
422,1,0.7583832427271826,0.3579263772565281
423,1,-1.0925955490601504,0.258789881827882
424,1,1.0947798638993953,1.0409571731998628
425,1,-1.6093196305380606,0.005670109524122183
426,1,-0.9902476873768898,1.4453877017024808
427,1,-1.3515573447701803,1.9215949214576729
428,1,-0.8620696157773691,1.0419771492380685
430,1,1.7369417398735048,-1.5826239010042567
431,1,0.3870547114372908,-0.15754597326237874
432,1,-0.7599544865329259,-0.7240126113996115
433,1,0.1884219651767777,-0.11802436624310852
434,1,0.4363749154756975,2.255768474333411
435,1,0.9414706404152494,0.08090735832834667
436,1,-1.3955837592692102,-0.7031160659777265
437,1,0.9823626022678199,1.1827756149171162
440,1,1.5011653546943189,-0.6484721191071778
441,1,-1.996728708561209,1.0750782652358708
442,1,-1.281304247865836,-1.621495505258948
443,1,1.4831611847448238,1.499107053141769
444,1,-0.21561461466644344,0.8029766478592538
445,1,-0.7210785398423896,0.6816797029693145
446,1,2.0915141490109765,-1.3006851486706443
447,1,1.0466023165259817,0.00029713275620578384
448,1,-0.9319434730251192,0.6452053019282222
449,1,-1.4807459390154851,1.4719033589241208
450,1,-0.9652790016055364,-1.623420618435365
451,1,-0.4970368619866843,1.2640510845306914
452,1,-2.102334911966528,-0.20258770811112164
454,1,1.9739086459723878,0.7837970875338838
455,1,1.0696882291843262,0.3997013857847152
456,1,1.8061906548476674,-0.8161356348041765
457,1,1.6346485262954296,1.201105056980047
459,0,-0.7097618997906824,-0.865245697825413
460,1,-1.2145620650678464,1.0860405242285323
461,1,2.553872380156923,0.30415555920686205
462,1,1.0333843535175193,-0.6662551757738836
465,1,-1.4084189238242668,0.7331700694251377
466,1,-0.4571103813184797,1.9485811550063796
467,1,1.0660647389869897,1.6359208184977538
468,1,0.07586075029428709,2.258398140585309
469,1,-2.3681621748245174,-0.9065435492067926
470,1,0.14048921791559346,1.0356569727352687
471,1,-1.5316465726360309,0.6682693469307688
472,1,-1.0644073408675951,-0.08921422027101533
473,1,-2.09356284493171,-1.8988443505941088
474,1,1.1787635529449259,-2.5493751615671236
476,1,1.068598533877265,1.3820100415302188
478,1,0.6094984701702056,-0.2881719420202489
479,1,-1.3917681645919924,-0.21645950842763523
481,1,-0.7378154060706725,-0.7681226073427219
483,1,-2.1146311143262673,-1.4138922667999851
484,1,-0.778758073602485,0.4634900303771947
485,1,-0.8542983829629756,0.7669692722492348
486,1,1.9065375190985054,0.5332225951303358
487,1,-0.23287959422428278,-0.49375731019000074
488,1,1.8805538632831607,-0.8413207145654188
489,1,1.618351409556171,0.24670547734201187
490,1,-1.7946884717064473,1.0601838871534925
491,0,0.2989326621142986,-0.8603208872636423
493,1,2.2568340164440586,-0.6871456933864853
494,1,0.8541542769247294,-0.6136747440550815
495,1,0.8512151877877141,-1.2068565921961323
496,1,-2.109081155628577,1.0762059751309447
497,1,-0.5157632975161298,-0.7724575449416323
498,0,0.9264565492377917,0.8727057557991421
499,1,-1.2618988478054334,-0.5790914796115086
500,1,-0.5120913947599408,0.20224033021387436
501,1,-0.8883982163621315,-0.10677914515117859
502,1,-1.0842130730652193,0.25987982869370607
503,1,-1.8738590357755835,1.687593488086945
505,1,-0.8819781187204411,0.5219503333389428
506,1,1.4216861806735737,1.2572668136547642
507,1,-0.5706165960690667,-0.5428686726043086
508,1,-0.480956032173841,-0.5549671232591993
509,1,1.273196326527626,1.167296738699658
510,1,-1.7027749276942232,-1.1897860976143833
511,1,-0.40765299901745583,2.0730223303352533
512,1,-0.4366951070851612,-0.1793287546072242
513,1,0.13732054585719414,1.0809356865921091
514,1,-0.4099399296363455,0.46178787654681924
515,1,0.5248723095043056,-0.5165940622844798
516,0,-0.3027736967716649,1.3179898087323287
517,1,1.3999284774533947,0.7216035462634505
518,0,2.75336577796427,0.9710943246412369
519,1,1.1245848570132677,0.24491679982328646
520,1,0.911378354210039,-0.46693049094784644
521,1,-0.2232264028834614,0.6676083448335169
522,0,0.26441072713140656,2.264214107541491
523,1,-0.4045362237651497,0.5110497302785829
524,1,0.3526451155104855,-0.3993589430122658
525,1,-0.8051004259485468,1.3807347884185395
527,1,0.0421497929513194,-0.9572468483119002
528,1,-2.1504134677154907,-0.36174728522540195
529,1,-1.350545744978486,-1.1866650967342571
530,1,0.8988848698576533,-0.8967985241928579
532,1,-1.1253056343265413,-0.22166143354632784
533,1,-1.227816383494039,-0.32531547477305883
534,1,0.5918081370736429,0.09368456035982586
535,0,-1.0700507126467989,-3.4480707179435144
537,1,2.4819184706659083,-0.37137985173616345
538,1,0.43227788525410693,-0.3377484560555087
539,1,1.021096412590152,-0.9571261929972119
540,1,-1.2733337620898182,-0.8075355929826401
541,1,-0.24424757371747424,-0.37684988015525883
542,1,0.8102284220770571,-0.3892867565504848
543,1,-0.9767665535924737,1.0860385422778807
544,1,0.7573310235254247,-1.4634861021308696
545,1,1.5867920021412711,-1.0719336472228314
546,1,0.09959588001766063,1.496709238817992
547,1,-1.6383135535899243,-1.8186771926088299
548,1,2.292433797976266,1.2696989040380657
549,1,1.0770740371157213,-0.08365554704320907
550,1,-1.8145969746495196,0.5401570712543668
551,1,0.25726760693388095,-0.489197198106569
552,1,0.34648612477924134,-0.39516505187375156
553,1,-0.6866216994802409,2.12803746472898
554,1,-0.5923805737956392,-0.232065283783713
555,1,-1.87219864212424,-0.6853591289010219
556,1,-1.0750154669945693,-0.36763582910658377
557,1,-1.148440648985892,0.5271522584576354
558,1,-1.3704927575404346,0.5314871960565459
559,1,0.502014448071551,0.7432634142114275
560,1,0.7881198230503892,1.4719112187758814
561,1,-0.986224200971557,-0.4649215475526702
562,1,-0.7468831594689741,-0.679236701787129
563,1,1.5976728622234875,0.45562589821259813
564,1,-0.8482749238872426,0.6393275274266008
565,1,0.5107295953679699,-0.3915886679915545
566,1,1.3986755855437754,-1.0808925984222622
567,0,0.18992395842667512,-0.518976571594291
568,1,-0.7947898376367943,0.5061193834983437
569,1,-1.7250196028499076,-2.0467997020410924
570,1,-1.7019432426300332,-0.4551935466982138
571,1,-0.7184208410922688,0.8659237565093435
572,1,-1.1679237191746128,0.039019609303801446
574,1,1.6152304084958304,-0.2755528464317974
575,1,-1.5597518696452748,-0.7773652472052022
576,1,-0.8709491421952501,1.7165988501020082
577,1,4.468056386817848,-0.42347572671435857
579,1,-0.9058308564099355,-0.3703468857293275
580,1,0.9790529008178779,0.03938913813511515
582,1,-0.5830430756567044,-0.23659977920190745
584,1,-0.419496282924278,-0.7683250615625571
585,1,-1.2141264777483585,-0.2199274585067636
586,1,-0.7118256570622378,-0.17911252062677896
587,1,0.2059847433114841,0.07015319317820232
588,1,2.332188211787751,-1.6232214595306975
589,1,-1.1194554661042826,-0.4623205849933239
590,1,-2.0666267209870934,-0.9080779664270728
591,1,3.269280647858428,-0.8797760426305964
592,1,1.064951343217915,-0.6451789727264067
593,1,-0.04694934306740321,-0.29228234329613295
594,0,-0.6383309506323148,-0.4994431477063908
595,1,-0.8144326823501817,-0.22773034618480253
596,1,-1.8437349632487787,-0.7192140143842537
597,1,-0.9569529518666228,-0.39099725013274106
598,1,-1.4051010633746803,0.2507618196653218
599,1,1.0677677728379782,-0.5437654717804408
600,1,-1.3108099027178766,-0.7296178646216388
601,1,-0.08196293534427253,0.02366251474611638
603,1,1.4591092612649939,-0.6713875166541378
604,1,0.8435654845789455,-0.7716959241594159
605,1,-0.6501238942892358,0.23602303182902612
607,1,2.8896930234909894,-1.2353871811387676
608,1,-0.10659256319850373,-0.27455347951444653
609,1,1.073593766436461,-0.8992562430048904
610,1,3.2892720220011973,0.0157440358190517
611,1,-0.7202997701197575,0.020396558767002887
612,1,-1.0623015634098465,0.07214306753208306
613,1,1.2393150824734727,1.2814776738506877
614,1,-1.0366231128613088,-0.1459484925410486
615,1,-1.2910142522868397,2.2530757941510866
616,1,-0.7090806906884727,-0.6464126197676422
617,1,-0.16639679077276243,-0.38814633457766345
618,1,0.9344205070936056,0.938524337227544
619,0,0.3720489093840823,-0.9910235617054706
620,1,0.6109213305069039,0.4015329980086861
621,1,0.5175266320087923,0.43943733916933786
622,1,-0.3692284182282461,0.1880034752537484
623,1,2.0990560353901695,-1.5461351234984406
624,1,-0.5160289557458146,-0.5586346311576117
625,1,0.5404366093498797,0.015634811607449596
626,1,0.41122306089871963,0.21806731909072002
627,1,1.3446748543469247,0.25237030943029365
629,1,-1.0358831057290012,0.46415746007769293
630,1,0.31687149375067203,0.29839556487230035
631,1,0.8896051637164081,-0.5755503437953766
632,1,-1.3182697892540263,-0.3376784745345295
633,1,0.9979372233070252,-0.3231441207707024
634,1,1.4300552797787307,-0.09668529100786594
635,1,-0.8880658594108053,-0.47119001801042876
636,1,0.020263736351529744,-0.6775521499606283
637,1,1.012830766508754,0.5937040613057251
638,1,0.6246864447624406,-0.47274140915422075
639,1,0.7616832797404978,0.5177385640247312
640,1,-0.07983628867067213,-3.2194274887438095
641,1,1.3179975911482957,-0.537990498721212
642,1,-1.0982488576573781,-0.12914449831382996
643,1,-1.190136379807674,3.114164016786339
645,1,0.8435638281165585,-0.21149976059746772
646,1,1.2098648787149933,-1.023752173017183
647,0,1.1617421671561579,1.6212055396677685
648,1,1.410776469298486,-0.5340355732638234
649,1,-0.9350984459904688,0.044669773040170696
650,1,-1.3859179963697335,-0.45711865987463124
653,1,-1.0582915144156515,-0.5436962855020321
655,1,1.8282630365882795,-0.7096576716720572
656,0,0.870202121814875,0.5867625712946728
657,1,-1.005407267976504,0.2429589319872829
658,1,0.6894275052251406,0.14408476802712403
659,1,-1.4747388397915504,-0.45538468483506706
661,1,-0.7437053902976919,0.7768461742328698
662,1,-0.6420551732393778,1.1071009024316552
663,1,0.25045054891615487,-0.6432340307094732
664,1,0.09026362361602593,-0.11175589578534989
665,1,-0.5949519479510149,0.227269315296522
666,1,-0.11734026235604221,3.1252663404866006
667,0,-1.9098913622223614,-1.4430322635331774
668,0,-0.6118692164596152,-0.657691254499151
